gid,gnd_n,gnd_c,prov_c,dis_c,dsd_c,ghs_count,ghs_sum,ghs_mean
"7765",Molagoda,"9203435","9","92","9203",1222,4222,3.45499181669394
"7766",Mottappuliya,"9203270","9","92","9203",556,13156,23.6618705035971
"7768",Naranbedda East,"9203285","9","92","9203",1186,1386,1.16863406408094
"7774",Parape South,"9203120","9","92","9203",1156,1256,1.08650519031142
"7770",Nattambura,"9203055","9","92","9203",1240,1540,1.24193548387097
"7772",Padavigampala,"9203175","9","92","9203",1418,1618,1.1410437235543
"7773",Parape North,"9203115","9","92","9203",919,1019,1.10881392818281
"7775",Pattampitiya,"9203360","9","92","9203",324,1124,3.46913580246914
"7776",Pinnawala,"9203260","9","92","9203",923,3423,3.70855904658722
"12678",Peralanda,"1221240","1","12","1221",676,61776,91.3846153846154
"12774",Welihena North,"1206060","1","12","1206",471,26771,56.8386411889597
"7777",Pitiyegama,"9203395","9","92","9203",1620,1620,1
"7778",Puwakmote,"9203180","9","92","9203",1516,1516,1
"7779",Rambukkana Town,"9203215","9","92","9203",175,6775,38.7142857142857
"7782",Udagaladeniya,"9203080","9","92","9203",689,789,1.14513788098694
"7783",Udanvita,"9203015","9","92","9203",1713,1713,1
"7785",Udugama Gondewala,"9203355","9","92","9203",1081,1081,1
"12600",Makilangamuwa,"1224170","1","12","1224",180,5480,30.4444444444444
"7788",Walalgoda,"9203140","9","92","9203",925,925,1
"7789",Walgama,"9203075","9","92","9203",1754,2154,1.22805017103763
"7790",Waragoda,"9203440","9","92","9203",1042,2142,2.05566218809981
"7791",Weligamuwa,"9203160","9","92","9203",715,1815,2.53846153846154
"7792",Werellapatha,"9203155","9","92","9203",471,471,1
"7793",Yatagama,"9203195","9","92","9203",1869,1869,1
"7794",Yatiwaldeniya,"9203365","9","92","9203",535,535,1
"12264",Meegahawatta East,"1239030","1","12","1239",927,21327,23.0064724919094
"7795",Yodhagama,"9203390","9","92","9203",998,5998,6.01002004008016
"7796",Amithirigala North,"9221140","9","92","9221",3296,4796,1.45509708737864
"7797",Amithirigala South,"9221145","9","92","9221",2974,5974,2.00874243443174
"7798",Batuvita,"9221135","9","92","9221",1991,2491,1.25113008538423
"7799",Bopetta,"9221105","9","92","9221",1119,1419,1.26809651474531
"7800",Daluwalana,"9221055","9","92","9221",4619,12519,2.71032691058671
"7801",Dannoruwa,"9221065","9","92","9221",3814,6414,1.68169900367069
"7802",Doranuwa,"9221100","9","92","9221",1753,7653,4.3656588705077
"7826",Puranpotta,"9221130","9","92","9221",2112,3912,1.85227272727273
"12775",Welihena South,"1206065","1","12","1206",1397,41097,29.4180386542591
"7803",Dunumala,"9221005","9","92","9221",2993,3993,1.3341129301704
"7887",Parakramagama,"9218040","9","92","9218",748,5948,7.95187165775401
"7804",Galapitamada,"9221010","9","92","9221",1370,1370,1
"7805",Gonagala North,"9221120","9","92","9221",2144,3544,1.65298507462687
"7809",Indurana,"9221125","9","92","9221",2568,2868,1.11682242990654
"7806",Gonagala West,"9221150","9","92","9221",2416,10816,4.47682119205298
"7808",Imbulana,"9221075","9","92","9221",2429,5729,2.35858377933306
"7827",Ruwanwella,"9221165","9","92","9221",2033,20533,10.0998524348254
"12649",Dehiyagatha South,"1221035","1","12","1221",116,8716,75.1379310344828
"7810",Kadigamuwa,"9221020","9","92","9221",3733,3733,1
"7811",Kannattota,"9221090","9","92","9221",972,7372,7.5843621399177
"7812",Lenagala,"9221030","9","92","9221",2376,2376,1
"7829",Udakanugala,"9221180","9","92","9221",1526,1926,1.26212319790301
"7813",Lewangama North,"9221035","9","92","9221",1633,1733,1.06123698714023
"12698",Air Force Camp,"1206205","1","12","1206",1850,64550,34.8918918918919
"13540",Godigamuwa East,"1309055","1","13","1309",2393,13793,5.76389469285416
"12659",Ja-Ela,"1221110","1","12","1221",322,31522,97.8944099378882
"7818",Mapitigama,"9221155","9","92","9221",2217,5017,2.26296797474064
"7814",Lewangama South,"9221040","9","92","9221",3649,4949,1.35626198958619
"11806",Kotuvila,"1106020","1","11","1106",449,37949,84.5189309576837
"12776",Dalugama,"1236100","1","12","1236",295,21295,72.1864406779661
"7817",Mahalla,"9221115","9","92","9221",4742,7842,1.65373260227752
"12666",Kapuwatta,"1221155","1","12","1221",867,73167,84.3910034602076
"13542",Gorokgoda,"1309115","1","13","1309",583,583,1
"7820",Moraliya,"9221160","9","92","9221",3392,5792,1.70754716981132
"7821",Morathota,"9221045","9","92","9221",5164,5164,1
"7836",Algama,"9218310","9","92","9218",3255,5855,1.79877112135177
"7822",Morawatta,"9221110","9","92","9221",1752,3152,1.79908675799087
"7823",Nivunhella,"9221070","9","92","9221",1584,2484,1.56818181818182
"7846",Dummaladeniya,"9218180","9","92","9218",1339,6339,4.73412994772218
"7824",Palle Kanugala,"9221185","9","92","9221",4284,5584,1.30345471521942
"7825",Pethangoda,"9221085","9","92","9221",3947,9447,2.39346338991639
"12308",Delwagura,"1209185","1","12","1209",1359,2059,1.51508462104489
"7830",Wahakula,"9221060","9","92","9221",3619,4719,1.30395136778115
"7831",Waharaka,"9221050","9","92","9221",2684,3384,1.26080476900149
"7837",Algama Ihalagama,"9218305","9","92","9218",2069,2069,1
"7832",Walgampatha,"9221015","9","92","9221",2990,2990,1
"7833",Wendala,"9221170","9","92","9221",1298,11798,9.08936825885978
"7834",IIipangamuwa,"9218155","9","92","9218",1588,1688,1.06297229219144
"7835",Akwatta,"9218080","9","92","9218",961,1361,1.4162330905307
"7839",Ambepussa,"9218100","9","92","9218",2827,11527,4.07746727980191
"7840",Boorunnawa,"9218150","9","92","9218",1808,1808,1
"7841",Bopitiya,"9218300","9","92","9218",2318,6318,2.72562553925798
"7842",Dedigama,"9218245","9","92","9218",1335,3635,2.72284644194757
"7843",Delgamuwa,"9218160","9","92","9218",840,840,1
"7844",Dorawaka Pallebage,"9218225","9","92","9218",971,1671,1.72090628218332
"7845",Dorawaka Udabage,"9218285","9","92","9218",1278,1278,1
"7848",Egalla,"9218070","9","92","9218",2760,5260,1.90579710144927
"7849",Elamaldeniya,"9218360","9","92","9218",785,785,1
"7850",Ethnawala,"9218175","9","92","9218",3802,7202,1.894266175697
"7851",Ganithapura,"9218170","9","92","9218",1650,14550,8.81818181818182
"7852",Gasnawa,"9218090","9","92","9218",2265,2265,1
"7853",Godawela,"9218190","9","92","9218",1191,1691,1.41981528127624
"7854",Hallawa,"9218330","9","92","9218",1380,1580,1.14492753623188
"7855",Hapugoda,"9218280","9","92","9218",1860,1960,1.05376344086022
"7856",Heliyagoda,"9218055","9","92","9218",990,990,1
"7857",Ihala Lenagala,"9218240","9","92","9218",1809,2309,1.27639579878386
"7867",Kumbalgama,"9218075","9","92","9218",1186,1486,1.25295109612142
"7858",Imbulovita,"9218260","9","92","9218",1058,1058,1
"7859",Kalugala,"9218010","9","92","9218",1051,1051,1
"7860",Kandegama,"9218320","9","92","9218",1440,2740,1.90277777777778
"7861",Kinivita,"9218275","9","92","9218",995,1095,1.10050251256281
"7863",Kodapaluwa,"9218020","9","92","9218",2329,5429,2.33104336625161
"7864",Kohombadeniya,"9218235","9","92","9218",2157,2557,1.18544274455262
"7865",Kudapallegama,"9218350","9","92","9218",1429,1429,1
"7866",Kukulpane,"9218215","9","92","9218",1499,2799,1.86724482988659
"7869",Maha pallegama,"9218270","9","92","9218",1917,2417,1.26082420448618
"12724",Kasagahawatta,"1206375","1","12","1206",318,19018,59.8050314465409
"12406",Alliyawatta,"1230115","1","12","1230",199,399,2.00502512562814
"12783",Hunupitiya East,"1236050","1","12","1236",612,52412,85.640522875817
"12415",Dangalla North,"1230315","1","12","1230",1087,1387,1.27598896044158
"7870",Mahena,"9218115","9","92","9218",1894,7594,4.00950369588173
"12784",Hunupitiya North,"1236010","1","12","1236",201,15201,75.6268656716418
"12729",Katunayaka North,"1206225","1","12","1206",240,22540,93.9166666666667
"12785",Hunupitiya South,"1236055","1","12","1236",263,25163,95.6768060836502
"13543",Gurugoda,"1309210","1","13","1309",2881,23581,8.18500520652551
"12734",Kimbulapitiya South,"1206165","1","12","1206",1980,23080,11.6565656565657
"12458",Mahawalawatta,"1230655","1","12","1230",861,3361,3.90360046457607
"7875",Menikkadawara,"9218265","9","92","9218",1835,3035,1.65395095367847
"11794",Gajabapura,"1106215","1","11","1106",473,42173,89.1606765327696
"7873",Mampita,"9218135","9","92","9218",3455,4855,1.40520984081042
"7874",Mangedara,"9218095","9","92","9218",2810,7610,2.70818505338078
"8760",Kahagalla,"3103045","3","31","3103",189,2089,11.0529100529101
"7877",Morawaka,"9218130","9","92","9218",2036,3936,1.93320235756385
"7878",Nangalla,"9218045","9","92","9218",1485,12485,8.40740740740741
"7879",Nape,"9218125","9","92","9218",853,3053,3.57913247362251
"7880",Nelumdeniya,"9218140","9","92","9218",1244,3044,2.44694533762058
"7881",Niwatuwa,"9218210","9","92","9218",2662,4162,1.56348610067618
"7885",Palamure,"9218295","9","92","9218",2381,3681,1.5459890802184
"12747",Maha Ethgala,"1206045","1","12","1206",847,4347,5.13223140495868
"12440",Kajugaswatta,"1230380","1","12","1230",654,1454,2.22324159021407
"7886",Pallepelpita,"9218380","9","92","9218",1789,1789,1
"7882",Opatha,"9218025","9","92","9218",1574,16074,10.2121982210928
"7883",Othnapitiya,"9218145","9","92","9218",2022,3622,1.79129574678536
"7884",Pahala Lenagala,"9218385","9","92","9218",3167,3367,1.06315124723713
"8065",Dellabada,"9127045","9","91","9127",2324,2324,1
"7889",Penihela,"9218195","9","92","9218",1663,2063,1.24052916416115
"7894",Ragalkanda,"9218050","9","92","9218",799,799,1
"12762",Raddoluwa South,"1206360","1","12","1206",811,29511,36.3884093711467
"7890",Pinnagoda Kanda,"9218085","9","92","9218",1945,2145,1.10282776349614
"7891",Pitadeniya,"9218250","9","92","9218",3088,3188,1.03238341968912
"7892",Polgampala,"9218370","9","92","9218",1325,1325,1
"7895",Thalgahadeniya,"9218205","9","92","9218",1155,1455,1.25974025974026
"7896",Thalgama,"9218065","9","92","9218",1367,2467,1.80468178493051
"7897",Thalliyadda,"9218220","9","92","9218",593,893,1.50590219224283
"7899",Thambugala,"9218200","9","92","9218",1731,1731,1
"11575",Vilawala,"1130010","1","11","1130",364,36664,100.725274725275
"7900",Tholangamuwa,"9218120","9","92","9218",2166,4066,1.87719298245614
"7901",Thulhiriya,"9218035","9","92","9218",2468,35668,14.452188006483
"7902",Thumbaliyadda,"9218165","9","92","9218",1232,2032,1.64935064935065
"7907",Welhella,"9218390","9","92","9218",2506,2506,1
"7903",Thunthota,"9218255","9","92","9218",1114,1114,1
"7904",Uduwaka,"9218325","9","92","9218",5062,6162,1.21730541288028
"7906",Warakapola,"9218105","9","92","9218",1954,25654,13.128966223132
"7908",Weniwellakaduwa,"9218015","9","92","9218",2689,2989,1.11156563778356
"7909",Weragala,"9218375","9","92","9218",2669,2669,1
"7910",Weragoda,"9218290","9","92","9218",2111,4911,2.32638559924207
"12309",Diklanda,"1209080","1","12","1209",244,244,1
"7911",Yaddehimulla,"9218230","9","92","9218",938,2238,2.38592750533049
"12787",Kendahena,"1236040","1","12","1236",345,34545,100.130434782609
"12788",Kiribathgoda,"1236025","1","12","1236",380,38380,101
"12786",Kelaniya,"1236160","1","12","1236",563,56863,101
"6247",Kanamula North,"6218030","6","62","6218",1091,4291,3.93308890925756
"7912",Amanawala,"9227065","9","92","9227",6302,6302,1
"7913",Berannawa,"9227070","9","92","9227",2674,2674,1
"12789",Koholvila,"1236085","1","12","1236",439,43739,99.6332574031891
"7914",Dombepola,"9227060","9","92","9227",4174,4774,1.14374700527072
"7915",Dunukedeniya,"9227085","9","92","9227",6743,6743,1
"7916",Galpatha,"9227010","9","92","9227",2247,2447,1.08900756564308
"12802",Polhena,"1236155","1","12","1236",316,31916,101
"14011",Thundola,"1339270","1","13","1339",4370,6970,1.59496567505721
"12806",Thalawathuhenpita South,"1236035","1","12","1236",463,34163,73.7861771058315
"13207",Thaladoowa,"1203140","1","12","1203",787,48187,61.2287166454892
"11481",Wijayapura,"8212235","8","82","8212",13494,13894,1.02964280420928
"11740",Honnanthara South,"1136275","1","11","1136",799,43799,54.8172715894869
"11480",Weragoda,"8212025","8","82","8212",13825,13825,1
"11482",Yakkadurawa,"8212080","8","82","8212",4454,4754,1.06735518634935
"11488",Kandiyapitawewa,"8230005","8","82","8230",32518,34518,1.06150439756443
"11483",Aluthwewa,"8230015","8","82","8230",44851,46251,1.03121446567524
"11487",Kahakurullan Pelessa,"8230030","8","82","8230",24133,24833,1.02900592549621
"11486",Hambegamuwa Colony,"8230025","8","82","8230",53224,57424,1.07891176912671
"13106",Madabavita Ihalagama,"1212350","1","12","1212",1631,5031,3.08461066830165
"11505",Handapanagala,"8221105","8","82","8221",3317,3317,1
"11729",Delthara West,"1136300","1","11","1136",444,16144,36.3603603603604
"11490",Kotavehera Mankada,"8230010","8","82","8230",13042,13142,1.00766753565404
"6218",Maravila Town,"6239225","6","62","6239",558,24458,43.831541218638
"11491",Mahawewa,"8230035","8","82","8230",15479,17079,1.10336585050714
"11492",Nikawewa,"8230050","8","82","8230",16539,16639,1.00604631477115
"11493",Seenukkuwa,"8230070","8","82","8230",34896,38796,1.11176066024759
"11497",Anapallama,"8221060","8","82","8221",6431,8231,1.27989426216763
"11499",Balaharuwa,"8221130","8","82","8221",44128,44528,1.00906453952139
"11750",Kolamunna,"1136230","1","11","1136",525,38625,73.5714285714286
"11501",Debara Ara,"8221135","8","82","8221",24299,25999,1.06996172682003
"6751",Karaveddy  South,"4121090","4","41","4121",178,7878,44.2584269662921
"11519",Thelulla Colony,"8221115","8","82","8221",12947,15847,1.22399011353982
"11502",Dimbulamuraya,"8221035","8","82","8221",6908,20208,2.92530399536769
"12859",Kirillawala South,"1233300","1","12","1233",839,47139,56.1847437425507
"11503",Ethiliwewa,"8221120","8","82","8221",15041,15741,1.04653945881258
"12858",Kirillawala North,"1233230","1","12","1233",670,26370,39.3582089552239
"12888",Siwralumulla,"1233025","1","12","1233",1232,3032,2.46103896103896
"13350",Wanduramulla West,"1306105","1","13","1306",178,13578,76.2808988764045
"11506",Kithulkote,"8221140","8","82","8221",44953,45353,1.00889818254622
"11522",Veherayaya Colony,"8221090","8","82","8221",5825,6625,1.13733905579399
"11507",Kotikambokka,"8221025","8","82","8221",7774,13174,1.69462310264986
"11719",Bellanvila,"1136025","1","11","1136",372,28372,76.2688172043011
"12869",Malwathuhiripitiya,"1233080","1","12","1233",605,2405,3.97520661157025
"12891",Sooriyapaluwa South,"1233290","1","12","1233",629,54329,86.3736089030207
"14020",Yagirala,"1339235","1","13","1339",6898,7298,1.05798782255726
"12873",Nathuduwa West,"1233455","1","12","1233",270,23670,87.6666666666667
"12877",Pahala Karagahamuna East,"1233375","1","12","1233",423,40223,95.0898345153664
"11528",Aluthmawatha,"1103030","1","11","1103",471,44971,95.47983014862
"11509",Maha Aragama,"8221110","8","82","8221",25925,26525,1.02314368370299
"11525",Yalabowa,"8221045","8","82","8221",1464,2764,1.8879781420765
"11511",Nugayaya,"8221050","8","82","8221",5124,6824,1.33177205308353
"11517",Sudupanawela,"8221020","8","82","8221",14805,16305,1.10131712259372
"11512",Pubuduwewa,"8221065","8","82","8221",28072,29572,1.05343402678826
"11513",Randenigodayaya,"8221100","8","82","8221",2301,2301,1
"11515",Siripuragama,"8221085","8","82","8221",21399,21399,1
"11518",Thelulla,"8221125","8","82","8221",5248,9548,1.81935975609756
"13133",Pahalawela,"1212485","1","12","1212",803,803,1
"11523",Warunagama,"8221055","8","82","8221",16058,24358,1.51687632332794
"11524",Wellawaya,"8221040","8","82","8221",6967,21267,3.05253337160901
"11529",Bloemendhal,"1103040","1","11","1103",715,70415,98.4825174825175
"11531",Galle Face,"1103125","1","11","1103",410,38210,93.1951219512195
"11532",Grandpass North,"1103080","1","11","1103",239,24139,101
"11538",Khettarama,"1103095","1","11","1103",232,22332,96.2586206896552
"11539",Kochchikade North,"1103055","1","11","1103",158,15958,101
"11540",Kochchikade South,"1103110","1","11","1103",158,15858,100.367088607595
"11541",Kotahena East,"1103045","1","11","1103",239,24139,101
"11542",Kotahena West,"1103050","1","11","1103",217,21817,100.539170506912
"11546",Maligakanda,"1103160","1","11","1103",169,17069,101
"12910",Asgiriwalpola West,"1215525","1","12","1215",806,7306,9.06451612903226
"11543",Lunupokuna,"1103035","1","11","1103",833,79933,95.9579831932773
"11544",Madampitiya,"1103020","1","11","1103",203,18803,92.6256157635468
"11551",Mattakkuliya,"1103010","1","11","1103",1444,117844,81.6094182825485
"12919",Boragodawatta North,"1215135","1","12","1215",976,2776,2.84426229508197
"11552",Modara,"1103015","1","11","1103",551,52151,94.6479128856624
"11553",Nawagampura,"1103085","1","11","1103",98,9898,101
"11556",Pettah,"1103115","1","11","1103",760,76460,100.605263157895
"11557",Sammanthranapura,"1103005","1","11","1103",122,9822,80.5081967213115
"11558",Slave Island,"1103130","1","11","1103",77,7777,101
"11559",Suduwella,"1103140","1","11","1103",557,54457,97.7684021543986
"11725",Boralesgamuwa West B,"1136055","1","11","1136",398,17398,43.713567839196
"11562",Dehiwala West,"1130040","1","11","1130",379,38179,100.736147757256
"11563",Dutugemunu,"1130015","1","11","1130",501,49701,99.2035928143713
"11564",Galwala,"1130035","1","11","1130",322,32522,101
"11565",Hathbodhiya,"1130030","1","11","1130",299,30199,101
"13655",Kalutara South A,"1321330","1","13","1321",100,8900,89
"11566",Jayathilaka,"1130065","1","11","1130",296,29796,100.662162162162
"11569",Kawdana East,"1130075","1","11","1130",780,62080,79.5897435897436
"11570",Kohuwala,"1130020","1","11","1130",583,52083,89.336192109777
"11733",Erewwala East,"1136110","1","11","1136",489,24389,49.8752556237219
"11571",Malwatta,"1130060","1","11","1130",264,26364,99.8636363636364
"11732",Egodawatta,"1136045","1","11","1136",218,19318,88.6146788990826
"11572",Nedimala,"1130055","1","11","1130",568,57368,101
"11573",Sri Saranankara,"1130005","1","11","1130",254,25654,101
"11576",Ambalangoda,"1112390","1","11","1112",860,13160,15.3023255813953
"11578",Atigala West,"1112015","1","11","1112",1199,8199,6.83819849874896
"11581",Deepangoda,"1112250","1","11","1112",1119,22419,20.0348525469169
"11579",Batawala,"1112025","1","11","1112",1519,11719,7.71494404213298
"11599",Homagama South,"1112125","1","11","1112",945,62445,66.0793650793651
"11580",Brahmanagama,"1112245","1","11","1112",1347,46747,34.7045285820342
"12590",Kosovita,"1224160","1","12","1224",553,5453,9.86075949367089
"11582",Diyagama East,"1112295","1","11","1112",916,4616,5.03930131004367
"12998",Samurdhigama,"1215565","1","12","1215",322,3122,9.69565217391304
"11583",Diyagama West,"1112300","1","11","1112",1351,19051,14.1014063656551
"11585",Galavilawatta North,"1112130","1","11","1112",677,49877,73.6735598227474
