gid,gnd_n,gnd_c,prov_c,dis_c,dsd_c,guf_count,guf_sum,guf_mean,Shape_Area
"12275",Siyambalape Watta,"1239060","1","12","1239",4160.000000000000000,411315.000000000000000,98.873798076923080,628108.10
"12278",Walgama East,"1239245","1","12","1239",9271.000000000000000,478890.000000000000000,51.654621939380867,1399166.63
"13670",Mahawatta,"1321325","1","13","1321",844.000000000000000,153255.000000000000000,181.581753554502370,127445.67
"13686",Panapitiya South,"1321170","1","13","1321",6250.000000000000000,30090.000000000000000,4.814400000000000,945145.39
"12279",Walgama West,"1239155","1","12","1239",16619.000000000000000,2482680.000000000000000,149.388049822492320,2507882.64
"12280",Yabaraluwa North,"1239230","1","12","1239",4359.000000000000000,274125.000000000000000,62.887130075705436,656904.53
"12281",Yabaraluwa South,"1239235","1","12","1239",2984.000000000000000,404685.000000000000000,135.618297587131366,450370.00
"13677",Mestiya,"1321005","1","13","1321",8615.000000000000000,23460.000000000000000,2.723157283807313,1300284.53
"12282",Yatihena,"1239145","1","12","1239",11367.000000000000000,1247460.000000000000000,109.743995777249935,1714364.74
"12283",Agalegedara,"1209200","1","12","1209",12008.000000000000000,29835.000000000000000,2.484593604263824,1808132.83
"12284",Akaragama East,"1209105","1","12","1209",6726.000000000000000,16320.000000000000000,2.426404995539697,1014321.52
"12286",Akaragama West,"1209110","1","12","1209",12128.000000000000000,59415.000000000000000,4.898994063324539,1828780.89
"12287",Akarangaha,"1209090","1","12","1209",13133.000000000000000,28050.000000000000000,2.135841011193178,1981633.61
"12288",Alugolla,"1209060","1","12","1209",38771.000000000000000,206295.000000000000000,5.320858373526605,5844123.63
"12289",Aluthepola East,"1209615","1","12","1209",9029.000000000000000,14535.000000000000000,1.609812825340569,1362472.37
"13681",Nagoda West,"1321395","1","13","1321",10939.000000000000000,1262250.000000000000000,115.389889386598412,1652140.22
"12290",Aluthepola West,"1209515","1","12","1209",16135.000000000000000,103530.000000000000000,6.416485900216919,2432641.77
"12291",Ambalayaya,"1209010","1","12","1209",9683.000000000000000,115260.000000000000000,11.903335743054839,1458708.48
"12292",Andimulla,"1209005","1","12","1209",5337.000000000000000,159120.000000000000000,29.814502529510960,807027.56
"12293",Assennawatta East,"1209595","1","12","1209",15410.000000000000000,244290.000000000000000,15.852693056456847,2323519.33
"12294",Assennawatta West,"1209605","1","12","1209",6541.000000000000000,0.000000000000000,0.000000000000000,986350.22
"13691",Pothupitiya North,"1321110","1","13","1321",1832.000000000000000,254745.000000000000000,139.052947598253269,276418.20
"12304",Dagonna East,"1209330","1","12","1209",12602.000000000000000,2040.000000000000000,0.161879066814791,1901534.81
"12295",Badalgama,"1209040","1","12","1209",21098.000000000000000,414885.000000000000000,19.664660157360888,3181709.65
"12296",Balagalla East,"1209570","1","12","1209",13258.000000000000000,113475.000000000000000,8.558983255392970,1998339.33
"12298",Balawala,"1209035","1","12","1209",8317.000000000000000,49980.000000000000000,6.009378381627990,1253632.75
"12299",Barawavila,"1209380","1","12","1209",12780.000000000000000,66555.000000000000000,5.207746478873239,1925290.61
"12300",Batepola,"1209350","1","12","1209",13870.000000000000000,87210.000000000000000,6.287671232876712,2091675.04
"12306",Dagonna South,"1209535","1","12","1209",20199.000000000000000,201705.000000000000000,9.985890390613397,3046085.98
"12301",Bolagala,"1209015","1","12","1209",11525.000000000000000,71400.000000000000000,6.195227765726681,1736135.32
"13697",Rajawatta Parana Kotasa,"1321370","1","13","1321",2183.000000000000000,75225.000000000000000,34.459459459459460,329843.03
"12302",Bomugammana North,"1209550","1","12","1209",14817.000000000000000,254235.000000000000000,17.158331646082203,2233894.74
"12303",Bomugammana South,"1209555","1","12","1209",3903.000000000000000,132600.000000000000000,33.973866256725593,589188.53
"12314",Doonagaha South,"1209355","1","12","1209",7694.000000000000000,63750.000000000000000,8.285677151026775,1158583.45
"12316",Godigamuwa East,"1209030","1","12","1209",12265.000000000000000,52530.000000000000000,4.282918874847126,1849444.21
"12317",Godigamuwa West,"1209025","1","12","1209",20061.000000000000000,77775.000000000000000,3.876925377598325,3023651.94
"12318",Gurullagama,"1209430","1","12","1209",10421.000000000000000,25500.000000000000000,2.446982055464927,1573335.11
"12319",Halgahawelawatta,"1209335","1","12","1209",5361.000000000000000,0.000000000000000,0.000000000000000,806970.12
"12327",Hapuwalana South,"1209540","1","12","1209",5042.000000000000000,44880.000000000000000,8.901229670765570,762075.97
"12328",Heeralugedara,"1209270","1","12","1209",18520.000000000000000,33915.000000000000000,1.831263498920086,2791374.82
"12329",Henpitagedara,"1209510","1","12","1209",19182.000000000000000,151725.000000000000000,7.909759149202377,2891655.41
"12330",Hettimulla,"1209255","1","12","1209",8428.000000000000000,57630.000000000000000,6.837921214997627,1269058.47
"12386",Pinnakele,"1209485","1","12","1209",2858.000000000000000,37740.000000000000000,13.205038488453464,431496.49
"12331",Horagasmulla,"1209590","1","12","1209",7522.000000000000000,81600.000000000000000,10.848178675884073,1134367.60
"12332",Hunumulla,"1209370","1","12","1209",10270.000000000000000,139995.000000000000000,13.631450827653360,1548359.62
"12333",Ihala Madampella East,"1209165","1","12","1209",6565.000000000000000,3315.000000000000000,0.504950495049505,990038.40
"12334",Ihala Madampella North,"1209155","1","12","1209",6591.000000000000000,15045.000000000000000,2.282658170232135,994810.59
"12335",Ihala Madampella West,"1209160","1","12","1209",5611.000000000000000,24990.000000000000000,4.453751559436821,846479.08
"12387",Pinnakele South,"1209490","1","12","1209",2422.000000000000000,2805.000000000000000,1.158133773740710,365348.62
"12338",Induragara North,"1209295","1","12","1209",9280.000000000000000,37230.000000000000000,4.011853448275862,1397973.79
"12339",Induragara South,"1209300","1","12","1209",1381.000000000000000,16065.000000000000000,11.632874728457640,208131.49
"12340",Kadawala,"1209310","1","12","1209",7301.000000000000000,107865.000000000000000,14.774003561156006,1101364.03
"12341",Kadawala North,"1209305","1","12","1209",11416.000000000000000,155295.000000000000000,13.603276103714085,1720957.49
"12342",Kadawala South,"1209345","1","12","1209",9437.000000000000000,10710.000000000000000,1.134894563950408,1424529.74
"13722",Kandana North,"1315010","1","13","1315",15868.000000000000000,21930.000000000000000,1.382026720443660,2395493.08
"12343",Kaluaggala,"1209395","1","12","1209",16228.000000000000000,13515.000000000000000,0.832819817599211,2443786.20
"12344",Kaluaggala Pahalagama,"1209450","1","12","1209",8427.000000000000000,31620.000000000000000,3.752224991100035,1272848.75
"12345",Kalumada,"1209195","1","12","1209",11465.000000000000000,5100.000000000000000,0.444832097688618,1729127.41
"13727",Koodella,"1315085","1","13","1315",4323.000000000000000,20145.000000000000000,4.659958362248439,651937.76
"12346",Kaluwarippuwa East - Dakuna,"1209315","1","12","1209",14788.000000000000000,304980.000000000000000,20.623478496077901,2228601.76
"12364",Kotadeniyawa,"1209210","1","12","1209",23862.000000000000000,313650.000000000000000,13.144329896907216,3596707.43
"12347",Kaluwarippuwa East - Uthura,"1209130","1","12","1209",10070.000000000000000,161415.000000000000000,16.029294935451837,1518071.50
"12349",Katuwellegama North,"1209340","1","12","1209",10142.000000000000000,28305.000000000000000,2.790869650956419,1528216.02
"12350",Katuwellegama South,"1209525","1","12","1209",8998.000000000000000,104805.000000000000000,11.647588352967325,1356339.01
"12351",Kehelella North,"1209180","1","12","1209",8657.000000000000000,0.000000000000000,0.000000000000000,1305858.60
"13733",Mahena South,"1315030","1","13","1315",6429.000000000000000,102765.000000000000000,15.984601026598227,972005.69
"12352",Kehelella South,"1209175","1","12","1209",17348.000000000000000,7395.000000000000000,0.426273922065944,2617741.69
"12353",Kehelella West,"1209095","1","12","1209",3978.000000000000000,34680.000000000000000,8.717948717948717,599737.12
"12354",Kelegedara,"1209265","1","12","1209",14865.000000000000000,35955.000000000000000,2.418768920282543,2243526.28
"12358",Kithulwala Pahala,"1209440","1","12","1209",3856.000000000000000,6375.000000000000000,1.653267634854772,582547.86
"12359",Kongodamulla East,"1209150","1","12","1209",13364.000000000000000,111945.000000000000000,8.376608799760550,2013350.43
"12361",Kongodamulla South,"1209145","1","12","1209",9646.000000000000000,56355.000000000000000,5.842318059299191,1456793.41
"12362",Kongodamulla West,"1209140","1","12","1209",6794.000000000000000,63495.000000000000000,9.345746246688254,1025876.45
"12363",Koradaminna,"1209225","1","12","1209",7545.000000000000000,43350.000000000000000,5.745526838966203,1138561.79
"12365",Kudagammana,"1209385","1","12","1209",17922.000000000000000,23460.000000000000000,1.309005691329093,2700908.99
"12366",Kuleegedara,"1209400","1","12","1209",19025.000000000000000,14790.000000000000000,0.777398160315374,2871138.63
"12367",Lihiniyagammana,"1209100","1","12","1209",5895.000000000000000,4590.000000000000000,0.778625954198473,887859.95
"12368",Mellawagedara,"1209075","1","12","1209",22534.000000000000000,117045.000000000000000,5.194151060619508,3401651.16
"12375",Pahala Madampella,"1209120","1","12","1209",17507.000000000000000,155040.000000000000000,8.855886216941794,2638818.37
"12376",Pahala Madithiyawala,"1209390","1","12","1209",17030.000000000000000,7905.000000000000000,0.464180857310628,2568366.47
"12377",Palliyapitiya East,"1209365","1","12","1209",9100.000000000000000,20400.000000000000000,2.241758241758242,1374287.76
"12378",Palliyapitiya West,"1209290","1","12","1209",21116.000000000000000,19635.000000000000000,0.929863610532298,3183062.51
"12402",Wekada,"1209190","1","12","1209",14515.000000000000000,8925.000000000000000,0.614881157423355,2188182.39
"12379",Palugahawela,"1209530","1","12","1209",7452.000000000000000,145605.000000000000000,19.539049919484704,1124231.94
"12381",Paragoda South,"1209240","1","12","1209",18556.000000000000000,9690.000000000000000,0.522203061004527,2798194.76
"13753",Dewagoda,"1330260","1","13","1330",5049.000000000000000,10455.000000000000000,2.070707070707070,763638.90
"12382",Parana Halpe East,"1209425","1","12","1209",4574.000000000000000,53040.000000000000000,11.595977262789681,690205.83
"12384",Parana Handiya,"1209480","1","12","1209",1384.000000000000000,76500.000000000000000,55.274566473988436,207807.02
"12385",Pethigoda,"1209055","1","12","1209",10190.000000000000000,30600.000000000000000,3.002944062806673,1535761.20
"12390",Polwatta,"1209065","1","12","1209",27004.000000000000000,115515.000000000000000,4.277699600059250,4073929.33
"12391",Rassapana,"1209470","1","12","1209",12161.000000000000000,76500.000000000000000,6.290601101883069,1834156.73
"12392",Sayakkaramulla,"1209505","1","12","1209",5042.000000000000000,129030.000000000000000,25.591035303451012,760226.74
"12393",Siringapathawatta,"1209050","1","12","1209",13392.000000000000000,1785.000000000000000,0.133288530465950,2018769.75
"12447",Kimbulvilawatta,"1230620","1","12","1230",5551.000000000000000,23970.000000000000000,4.318140875517924,837521.62
"12394",Thammita,"1209285","1","12","1209",20431.000000000000000,36210.000000000000000,1.772306788703441,3077913.42
"12395",Thotillagahawatta,"1209520","1","12","1209",14173.000000000000000,30600.000000000000000,2.159034784449305,2137905.62
"13765",Iddagoda East,"1330010","1","13","1330",20556.000000000000000,0.000000000000000,0.000000000000000,3101261.71
"12396",Ullalapola East,"1209575","1","12","1209",10500.000000000000000,25500.000000000000000,2.428571428571428,1583275.18
"12397",Ullalapola West,"1209580","1","12","1209",17812.000000000000000,29835.000000000000000,1.674994385807321,2688736.09
"13763",Horawala North,"1330160","1","13","1330",15781.000000000000000,14535.000000000000000,0.921044293770990,2384259.61
"13766",Iddagoda West,"1330005","1","13","1330",21388.000000000000000,10455.000000000000000,0.488825509631569,3229270.79
"12408",Anuragoda South,"1230275","1","12","1230",11140.000000000000000,0.000000000000000,0.000000000000000,1682797.29
"12398",Urapana,"1209495","1","12","1209",15733.000000000000000,98430.000000000000000,6.256276616030001,2370684.17
"12399",Walpita,"1209275","1","12","1209",22298.000000000000000,214965.000000000000000,9.640550722037851,3361963.78
"12400",Waradala,"1209205","1","12","1209",16498.000000000000000,175185.000000000000000,10.618559825433385,2487156.99
"12401",Wattemulla,"1209455","1","12","1209",10063.000000000000000,43860.000000000000000,4.358541190499851,1517017.19
"12409",Baduwatta,"1230265","1","12","1230",10294.000000000000000,56100.000000000000000,5.449776568875073,1551673.28
"12403",Welagana,"1209280","1","12","1209",11142.000000000000000,4335.000000000000000,0.389068389876144,1681316.11
"12405",Wewagedara,"1209585","1","12","1209",9754.000000000000000,120105.000000000000000,12.313409883124871,1469609.54
"12407",Anuragoda,"1230205","1","12","1230",11478.000000000000000,0.000000000000000,0.000000000000000,1730608.42
"12412",Bangalawatta,"1230445","1","12","1230",3645.000000000000000,499035.000000000000000,136.909465020576135,550235.09
"13780",Mathugama South,"1330065","1","13","1330",8240.000000000000000,524025.000000000000000,63.595266990291265,1244887.26
"12413",Bogahawatta,"1230075","1","12","1230",8178.000000000000000,71910.000000000000000,8.793103448275861,1233427.98
"12414",Dangalla,"1230405","1","12","1230",4360.000000000000000,0.000000000000000,0.000000000000000,657921.43
"12418",Demalagama,"1230350","1","12","1230",13124.000000000000000,10965.000000000000000,0.835492227979275,1979648.76
"12419",Dethemulla,"1230465","1","12","1230",10114.000000000000000,24735.000000000000000,2.445619932766463,1524988.81
"12420",Diyawala,"1230125","1","12","1230",10194.000000000000000,25245.000000000000000,2.476456739258387,1535319.04
"12421",Diyawala North,"1230120","1","12","1230",4758.000000000000000,75480.000000000000000,15.863808322824717,718085.37
"13785",Nugagahalanda,"1330220","1","13","1330",12821.000000000000000,0.000000000000000,0.000000000000000,1937124.75
"12422",Dompe,"1230530","1","12","1230",14564.000000000000000,716295.000000000000000,49.182573468827243,2198246.87
"12423",Egoda Guruwala,"1230545","1","12","1230",4874.000000000000000,2295.000000000000000,0.470865818629462,733239.93
"12424",Egoda Pelahela,"1230365","1","12","1230",8289.000000000000000,56355.000000000000000,6.798769453492580,1249948.60
